,session,text,audio,speaker_id
4706,M04-Session2-headMic-0058,SHARE,/content/downloads/Torgo/M04/Session2/wav_headMic/0058.wav,M04
4707,M04-Session2-headMic-0059,CHAIR,/content/downloads/Torgo/M04/Session2/wav_headMic/0059.wav,M04
4708,M04-Session2-headMic-0060,HE SLOWLY TAKES A SHORT WALK IN THE OPEN AIR EACH DAY,/content/downloads/Torgo/M04/Session2/wav_headMic/0060.wav,M04
4709,M04-Session2-headMic-0061,GROW,/content/downloads/Torgo/M04/Session2/wav_headMic/0061.wav,M04
4710,M04-Session2-headMic-0062,THE,/content/downloads/Torgo/M04/Session2/wav_headMic/0062.wav,M04
4711,M04-Session2-headMic-0063,FOR,/content/downloads/Torgo/M04/Session2/wav_headMic/0063.wav,M04
4712,M04-Session2-headMic-0064,TEAR UP THAT PAPER,/content/downloads/Torgo/M04/Session2/wav_headMic/0064.wav,M04
4713,M04-Session2-headMic-0066,BEAT,/content/downloads/Torgo/M04/Session2/wav_headMic/0066.wav,M04
4714,M04-Session2-headMic-0067,SHIP,/content/downloads/Torgo/M04/Session2/wav_headMic/0067.wav,M04
4715,M04-Session2-headMic-0068,RAKE,/content/downloads/Torgo/M04/Session2/wav_headMic/0068.wav,M04
4716,M04-Session2-headMic-0069,TROUBLE,/content/downloads/Torgo/M04/Session2/wav_headMic/0069.wav,M04
4717,M04-Session2-headMic-0070,FEET,/content/downloads/Torgo/M04/Session2/wav_headMic/0070.wav,M04
4718,M04-Session2-headMic-0071,TRACE,/content/downloads/Torgo/M04/Session2/wav_headMic/0071.wav,M04
4719,M04-Session2-headMic-0072,FLOOR,/content/downloads/Torgo/M04/Session2/wav_headMic/0072.wav,M04
4720,M04-Session2-headMic-0073,DARK,/content/downloads/Torgo/M04/Session2/wav_headMic/0073.wav,M04
4721,M04-Session2-headMic-0074,RAVE,/content/downloads/Torgo/M04/Session2/wav_headMic/0074.wav,M04
4722,M04-Session2-headMic-0075,SWORE,/content/downloads/Torgo/M04/Session2/wav_headMic/0075.wav,M04
4723,M04-Session2-headMic-0076,AIR,/content/downloads/Torgo/M04/Session2/wav_headMic/0076.wav,M04
4724,M04-Session2-headMic-0077,YOU WISHED TO KNOW ALL ABOUT MY GRANDFATHER,/content/downloads/Torgo/M04/Session2/wav_headMic/0077.wav,M04
4725,M04-Session2-headMic-0078,STORE,/content/downloads/Torgo/M04/Session2/wav_headMic/0078.wav,M04
4726,M04-Session2-headMic-0079,FEED,/content/downloads/Torgo/M04/Session2/wav_headMic/0079.wav,M04
4727,M04-Session2-headMic-0080,GOAT,/content/downloads/Torgo/M04/Session2/wav_headMic/0080.wav,M04
4728,M04-Session2-headMic-0081,BORN,/content/downloads/Torgo/M04/Session2/wav_headMic/0081.wav,M04
4729,M04-Session2-headMic-0082,ONE,/content/downloads/Torgo/M04/Session2/wav_headMic/0082.wav,M04
4730,M04-Session2-headMic-0083,HE DRESSES HIMSELF IN AN ANCIENT BLACK FROCK COAT,/content/downloads/Torgo/M04/Session2/wav_headMic/0083.wav,M04
4731,M04-Session2-headMic-0084,TIP,/content/downloads/Torgo/M04/Session2/wav_headMic/0084.wav,M04
4732,M04-Session2-headMic-0085,CAR,/content/downloads/Torgo/M04/Session2/wav_headMic/0085.wav,M04
4733,M04-Session2-headMic-0087,SWARM,/content/downloads/Torgo/M04/Session2/wav_headMic/0087.wav,M04
4734,M04-Session2-headMic-0090,WARM,/content/downloads/Torgo/M04/Session2/wav_headMic/0090.wav,M04
4735,M04-Session2-headMic-0091,FAIR,/content/downloads/Torgo/M04/Session2/wav_headMic/0091.wav,M04
4736,M04-Session2-headMic-0092,GADGET,/content/downloads/Torgo/M04/Session2/wav_headMic/0092.wav,M04
4737,M04-Session2-headMic-0093,BUT HE ALWAYS ANSWERS BANANA OIL,/content/downloads/Torgo/M04/Session2/wav_headMic/0093.wav,M04
4738,M04-Session2-headMic-0094,DOUBLE,/content/downloads/Torgo/M04/Session2/wav_headMic/0094.wav,M04
4739,M04-Session2-headMic-0095,BETA,/content/downloads/Torgo/M04/Session2/wav_headMic/0095.wav,M04
4740,M04-Session2-headMic-0096,GLOW,/content/downloads/Torgo/M04/Session2/wav_headMic/0096.wav,M04
4741,M04-Session2-headMic-0097,AIR,/content/downloads/Torgo/M04/Session2/wav_headMic/0097.wav,M04
4742,M04-Session2-headMic-0098,WELL HE IS NEARLY NINETY-THREE YEARS OLD,/content/downloads/Torgo/M04/Session2/wav_headMic/0098.wav,M04
4743,M04-Session2-headMic-0099,ALPHA,/content/downloads/Torgo/M04/Session2/wav_headMic/0099.wav,M04
4744,M04-Session2-headMic-0100,TWICE EACH DAY HE PLAYS SKILLFULLY AND WITH ZEST UPON OUR SMALL ORGAN,/content/downloads/Torgo/M04/Session2/wav_headMic/0100.wav,M04
4745,M04-Session2-headMic-0101,HORN,/content/downloads/Torgo/M04/Session2/wav_headMic/0101.wav,M04
4746,M04-Session2-headMic-0102,HORN,/content/downloads/Torgo/M04/Session2/wav_headMic/0102.wav,M04
4747,M04-Session2-headMic-0103,TORN,/content/downloads/Torgo/M04/Session2/wav_headMic/0103.wav,M04
4748,M04-Session2-headMic-0104,TWO,/content/downloads/Torgo/M04/Session2/wav_headMic/0104.wav,M04
4749,M04-Session2-headMic-0105,CORN,/content/downloads/Torgo/M04/Session2/wav_headMic/0105.wav,M04
4750,M04-Session2-headMic-0106,STICK,/content/downloads/Torgo/M04/Session2/wav_headMic/0106.wav,M04
4751,M04-Session2-headMic-0107,RAID,/content/downloads/Torgo/M04/Session2/wav_headMic/0107.wav,M04
4752,M04-Session2-headMic-0110,WEED,/content/downloads/Torgo/M04/Session2/wav_headMic/0110.wav,M04
4753,M04-Session2-headMic-0111,PAT,/content/downloads/Torgo/M04/Session2/wav_headMic/0111.wav,M04
4754,M04-Session2-headMic-0112,BEAT,/content/downloads/Torgo/M04/Session2/wav_headMic/0112.wav,M04
4755,M04-Session2-headMic-0113,KNEE,/content/downloads/Torgo/M04/Session2/wav_headMic/0113.wav,M04
4756,M04-Session2-headMic-0114,TRAIT,/content/downloads/Torgo/M04/Session2/wav_headMic/0114.wav,M04
4757,M04-Session2-headMic-0115,RAIN,/content/downloads/Torgo/M04/Session2/wav_headMic/0115.wav,M04
4758,M04-Session2-headMic-0116,BUBBLE,/content/downloads/Torgo/M04/Session2/wav_headMic/0116.wav,M04
4759,M04-Session2-headMic-0117,KNEW,/content/downloads/Torgo/M04/Session2/wav_headMic/0117.wav,M04
4760,M04-Session2-headMic-0119,CHAIR,/content/downloads/Torgo/M04/Session2/wav_headMic/0119.wav,M04
4761,M04-Session2-headMic-0120,BUG,/content/downloads/Torgo/M04/Session2/wav_headMic/0120.wav,M04
4762,M04-Session2-headMic-0121,WARM,/content/downloads/Torgo/M04/Session2/wav_headMic/0121.wav,M04
4763,M04-Session2-headMic-0122,BAT,/content/downloads/Torgo/M04/Session2/wav_headMic/0122.wav,M04
4764,M04-Session2-headMic-0123,NO,/content/downloads/Torgo/M04/Session2/wav_headMic/0123.wav,M04
4765,M04-Session2-headMic-0125,KNOW,/content/downloads/Torgo/M04/Session2/wav_headMic/0125.wav,M04
4766,M04-Session2-headMic-0126,STORM,/content/downloads/Torgo/M04/Session2/wav_headMic/0126.wav,M04
4767,M04-Session2-headMic-0128,DAGGER,/content/downloads/Torgo/M04/Session2/wav_headMic/0128.wav,M04
4768,M04-Session2-headMic-0130,WHOOP,/content/downloads/Torgo/M04/Session2/wav_headMic/0130.wav,M04
4769,M04-Session2-headMic-0131,WISH,/content/downloads/Torgo/M04/Session2/wav_headMic/0131.wav,M04
4770,M04-Session2-headMic-0132,BOOT,/content/downloads/Torgo/M04/Session2/wav_headMic/0132.wav,M04
4771,M04-Session2-headMic-0133,THEY CARRIED ME OFF ON THE STRETCHER,/content/downloads/Torgo/M04/Session2/wav_headMic/0133.wav,M04
4772,M04-Session2-headMic-0134,SPRINKLE,/content/downloads/Torgo/M04/Session2/wav_headMic/0134.wav,M04
4773,M04-Session2-headMic-0135,THOUGH,/content/downloads/Torgo/M04/Session2/wav_headMic/0135.wav,M04
4774,M04-Session2-headMic-0136,TIE,/content/downloads/Torgo/M04/Session2/wav_headMic/0136.wav,M04
4775,M04-Session2-headMic-0137,BACK,/content/downloads/Torgo/M04/Session2/wav_headMic/0137.wav,M04
4776,M04-Session2-headMic-0138,BACK,/content/downloads/Torgo/M04/Session2/wav_headMic/0138.wav,M04
4777,M04-Session2-headMic-0139,BAD,/content/downloads/Torgo/M04/Session2/wav_headMic/0139.wav,M04
4778,M04-Session2-headMic-0140,BEAR,/content/downloads/Torgo/M04/Session2/wav_headMic/0140.wav,M04
4779,M04-Session2-headMic-0141,BEAR,/content/downloads/Torgo/M04/Session2/wav_headMic/0141.wav,M04
4780,M04-Session2-headMic-0142,FLOOR,/content/downloads/Torgo/M04/Session2/wav_headMic/0142.wav,M04
4781,M04-Session2-headMic-0143,NEAR,/content/downloads/Torgo/M04/Session2/wav_headMic/0143.wav,M04
4782,M04-Session2-headMic-0144,BAD,/content/downloads/Torgo/M04/Session2/wav_headMic/0144.wav,M04
4783,M04-Session2-headMic-0145,THREE,/content/downloads/Torgo/M04/Session2/wav_headMic/0145.wav,M04
4784,M04-Session2-headMic-0146,HATE,/content/downloads/Torgo/M04/Session2/wav_headMic/0146.wav,M04
4785,M04-Session2-headMic-0147,TWO OTHER CASES ALSO WERE UNDER ADVISEMENT,/content/downloads/Torgo/M04/Session2/wav_headMic/0147.wav,M04
4786,M04-Session2-headMic-0148,PILE,/content/downloads/Torgo/M04/Session2/wav_headMic/0148.wav,M04
4787,M04-Session2-headMic-0149,WE'RE,/content/downloads/Torgo/M04/Session2/wav_headMic/0149.wav,M04
4788,M04-Session2-headMic-0150,WE'RE,/content/downloads/Torgo/M04/Session2/wav_headMic/0150.wav,M04
4789,M04-Session2-headMic-0151,WE'RE,/content/downloads/Torgo/M04/Session2/wav_headMic/0151.wav,M04
4790,M04-Session2-headMic-0152,STEER,/content/downloads/Torgo/M04/Session2/wav_headMic/0152.wav,M04
4791,M04-Session2-headMic-0153,ONE VALIDATED ACTS OF SCHOOL DISTRICTS,/content/downloads/Torgo/M04/Session2/wav_headMic/0153.wav,M04
4792,M04-Session2-headMic-0155,I WAS CONSCIOUS ALL THE TIME,/content/downloads/Torgo/M04/Session2/wav_headMic/0155.wav,M04
4793,M04-Session2-headMic-0156,I WAS CONSCIOUS ALL THE TIME,/content/downloads/Torgo/M04/Session2/wav_headMic/0156.wav,M04
4794,M04-Session2-headMic-0157,SHE IS THINNER THAN I AM,/content/downloads/Torgo/M04/Session2/wav_headMic/0157.wav,M04
4795,M04-Session2-headMic-0158,I JUST TRY TO DO MY BEST,/content/downloads/Torgo/M04/Session2/wav_headMic/0158.wav,M04
4796,M04-Session2-headMic-0159,PAD,/content/downloads/Torgo/M04/Session2/wav_headMic/0159.wav,M04
4797,M04-Session2-headMic-0160,ARE YOUR GRADES HIGHER OR LOWER THAN NANCY'S,/content/downloads/Torgo/M04/Session2/wav_headMic/0160.wav,M04
4798,M04-Session2-headMic-0161,GROUP,/content/downloads/Torgo/M04/Session2/wav_headMic/0161.wav,M04
4799,M04-Session2-headMic-0162,SIGH,/content/downloads/Torgo/M04/Session2/wav_headMic/0162.wav,M04
4800,M04-Session2-headMic-0163,SNOOP,/content/downloads/Torgo/M04/Session2/wav_headMic/0163.wav,M04
4801,M04-Session2-headMic-0164,SLAY,/content/downloads/Torgo/M04/Session2/wav_headMic/0164.wav,M04
4802,M04-Session2-headMic-0165,PEER,/content/downloads/Torgo/M04/Session2/wav_headMic/0165.wav,M04
4803,M04-Session2-headMic-0166,WITCH,/content/downloads/Torgo/M04/Session2/wav_headMic/0166.wav,M04
4804,M04-Session2-headMic-0167,LIP,/content/downloads/Torgo/M04/Session2/wav_headMic/0167.wav,M04
4805,M04-Session2-headMic-0168,I TRIED TO TELL PEOPLE IN THE COMMUNITY,/content/downloads/Torgo/M04/Session2/wav_headMic/0168.wav,M04
4806,M04-Session2-headMic-0169,AREA,/content/downloads/Torgo/M04/Session2/wav_headMic/0169.wav,M04
4807,M04-Session2-headMic-0170,SWAY,/content/downloads/Torgo/M04/Session2/wav_headMic/0170.wav,M04
4808,M04-Session2-headMic-0171,SLIP,/content/downloads/Torgo/M04/Session2/wav_headMic/0171.wav,M04
4809,M04-Session2-headMic-0172,MY SISTER MADE THE FLOWERED CURTAINS,/content/downloads/Torgo/M04/Session2/wav_headMic/0172.wav,M04
4810,M04-Session2-headMic-0173,KNOT,/content/downloads/Torgo/M04/Session2/wav_headMic/0173.wav,M04
4811,M04-Session2-headMic-0174,WE GATHERED SHELLS ON THE BEACH,/content/downloads/Torgo/M04/Session2/wav_headMic/0174.wav,M04
4812,M04-Session2-headMic-0175,EXPLORE,/content/downloads/Torgo/M04/Session2/wav_headMic/0175.wav,M04
4813,M04-Session2-headMic-0176,GALORE,/content/downloads/Torgo/M04/Session2/wav_headMic/0176.wav,M04
4814,M04-Session2-headMic-0177,ROOT,/content/downloads/Torgo/M04/Session2/wav_headMic/0177.wav,M04
4815,M04-Session2-headMic-0178,GNAW,/content/downloads/Torgo/M04/Session2/wav_headMic/0178.wav,M04
4816,M04-Session2-headMic-0179,CHEER,/content/downloads/Torgo/M04/Session2/wav_headMic/0179.wav,M04
4817,M04-Session2-headMic-0180,WRITE,/content/downloads/Torgo/M04/Session2/wav_headMic/0180.wav,M04
4818,M04-Session2-headMic-0182,HE WILL ALLOW A RARE LIE,/content/downloads/Torgo/M04/Session2/wav_headMic/0182.wav,M04
4819,M04-Session2-headMic-0183,HE WILL ALLOW A RARE LIE,/content/downloads/Torgo/M04/Session2/wav_headMic/0183.wav,M04
4820,M04-Session2-headMic-0184,BRIAR,/content/downloads/Torgo/M04/Session2/wav_headMic/0184.wav,M04
4821,M04-Session2-headMic-0185,BRIAR,/content/downloads/Torgo/M04/Session2/wav_headMic/0185.wav,M04
4822,M04-Session2-headMic-0186,JUST ONE SIDE GOT WET,/content/downloads/Torgo/M04/Session2/wav_headMic/0186.wav,M04
4823,M04-Session2-headMic-0187,WHY YELL OR WORRY OVER SILLY ITEMS,/content/downloads/Torgo/M04/Session2/wav_headMic/0187.wav,M04
4824,M04-Session2-headMic-0188,NO,/content/downloads/Torgo/M04/Session2/wav_headMic/0188.wav,M04
4825,M04-Session2-headMic-0189,BRIGHT SUNSHINE SHIMMERS ON THE OCEAN,/content/downloads/Torgo/M04/Session2/wav_headMic/0189.wav,M04
4826,M04-Session2-headMic-0190,WHERE WERE YOU WHILE WE WERE AWAY,/content/downloads/Torgo/M04/Session2/wav_headMic/0190.wav,M04
4827,M04-Session2-headMic-0191,WILL ROBIN WEAR A YELLOW LILY,/content/downloads/Torgo/M04/Session2/wav_headMic/0191.wav,M04
4828,M04-Session2-headMic-0192,WHITE,/content/downloads/Torgo/M04/Session2/wav_headMic/0192.wav,M04
4829,M04-Session2-headMic-0193,DELTA,/content/downloads/Torgo/M04/Session2/wav_headMic/0193.wav,M04
4830,M04-Session2-headMic-0194,IF YOU DESTROY CONFIDENCE IN BANKS YOU DO SOMETHING TO THE ECONOMY HE SAID,/content/downloads/Torgo/M04/Session2/wav_headMic/0194.wav,M04
4831,M04-Session2-headMic-0195,SUIT,/content/downloads/Torgo/M04/Session2/wav_headMic/0195.wav,M04
4832,M04-Session2-headMic-0196,MENU,/content/downloads/Torgo/M04/Session2/wav_headMic/0196.wav,M04
4833,M04-Session2-headMic-0197,ERROR,/content/downloads/Torgo/M04/Session2/wav_headMic/0197.wav,M04
4834,M04-Session2-headMic-0198,LIGHT,/content/downloads/Torgo/M04/Session2/wav_headMic/0198.wav,M04
4835,M04-Session2-headMic-0199,HEAR,/content/downloads/Torgo/M04/Session2/wav_headMic/0199.wav,M04
4836,M04-Session2-headMic-0200,SIGH,/content/downloads/Torgo/M04/Session2/wav_headMic/0200.wav,M04
4837,M04-Session2-headMic-0201,HERE,/content/downloads/Torgo/M04/Session2/wav_headMic/0201.wav,M04
4838,M04-Session2-headMic-0202,EVERYTHING WENT REAL SMOOTH THE SHERIFF SAID,/content/downloads/Torgo/M04/Session2/wav_headMic/0202.wav,M04
4839,M04-Session2-headMic-0203,PRIOR,/content/downloads/Torgo/M04/Session2/wav_headMic/0203.wav,M04
4840,M04-Session2-headMic-0204,SLIP,/content/downloads/Torgo/M04/Session2/wav_headMic/0204.wav,M04
4841,M04-Session2-headMic-0205,ROCK,/content/downloads/Torgo/M04/Session2/wav_headMic/0205.wav,M04
4842,M04-Session2-headMic-0206,I SCRUBBED THE FLOORS THOROUGHLY,/content/downloads/Torgo/M04/Session2/wav_headMic/0206.wav,M04
4843,M04-Session2-headMic-0207,PAY,/content/downloads/Torgo/M04/Session2/wav_headMic/0207.wav,M04
4844,M04-Session2-headMic-0208,ALL THE BIG BASEBALL PLAYERS GET TRADED,/content/downloads/Torgo/M04/Session2/wav_headMic/0208.wav,M04
4845,M04-Session2-headMic-0209,MUT,/content/downloads/Torgo/M04/Session2/wav_headMic/0209.wav,M04
4846,M04-Session2-headMic-0210,KNEW,/content/downloads/Torgo/M04/Session2/wav_headMic/0210.wav,M04
4847,M04-Session2-headMic-0212,URGENT,/content/downloads/Torgo/M04/Session2/wav_headMic/0212.wav,M04
4848,M04-Session2-headMic-0213,URGENT,/content/downloads/Torgo/M04/Session2/wav_headMic/0213.wav,M04
4849,M04-Session2-headMic-0214,OF,/content/downloads/Torgo/M04/Session2/wav_headMic/0214.wav,M04
4850,M04-Session2-headMic-0215,ATE,/content/downloads/Torgo/M04/Session2/wav_headMic/0215.wav,M04
4851,M04-Session2-headMic-0216,MOTHER SEWS YELLOW GINGHAM APRONS,/content/downloads/Torgo/M04/Session2/wav_headMic/0216.wav,M04
4852,M04-Session2-headMic-0217,I FEEL I CAN PLAY THIS WEEKEND,/content/downloads/Torgo/M04/Session2/wav_headMic/0217.wav,M04
4853,M04-Session2-headMic-0218,AIR,/content/downloads/Torgo/M04/Session2/wav_headMic/0218.wav,M04
4854,M04-Session2-headMic-0219,BOTH FIGURES WOULD GO HIGHER IN LATER YEARS,/content/downloads/Torgo/M04/Session2/wav_headMic/0219.wav,M04
4855,M04-Session2-headMic-0220,JANE MAY EARN MORE MONEY BY WORKING HARD,/content/downloads/Torgo/M04/Session2/wav_headMic/0220.wav,M04
4856,M04-Session2-headMic-0221,SIGH,/content/downloads/Torgo/M04/Session2/wav_headMic/0221.wav,M04
4857,M04-Session2-headMic-0222,ROCKS,/content/downloads/Torgo/M04/Session2/wav_headMic/0222.wav,M04
4858,M04-Session2-headMic-0223,ROCKS,/content/downloads/Torgo/M04/Session2/wav_headMic/0223.wav,M04
4859,M04-Session2-headMic-0224,ROCKS,/content/downloads/Torgo/M04/Session2/wav_headMic/0224.wav,M04
4860,M04-Session2-headMic-0226,YOU'D BE BETTER OFF TAKING A COLD SHOWER,/content/downloads/Torgo/M04/Session2/wav_headMic/0226.wav,M04
4861,M04-Session2-headMic-0227,SIDE,/content/downloads/Torgo/M04/Session2/wav_headMic/0227.wav,M04
4862,M04-Session2-headMic-0228,SIDE,/content/downloads/Torgo/M04/Session2/wav_headMic/0228.wav,M04
4863,M04-Session2-headMic-0229,PLAY,/content/downloads/Torgo/M04/Session2/wav_headMic/0229.wav,M04
4864,M04-Session2-headMic-0230,CYCLE,/content/downloads/Torgo/M04/Session2/wav_headMic/0230.wav,M04
4865,M04-Session2-headMic-0231,THE TRAIN APPROACHED THE DEPOT SLOWLY,/content/downloads/Torgo/M04/Session2/wav_headMic/0231.wav,M04
4866,M04-Session2-headMic-0232,SUIT,/content/downloads/Torgo/M04/Session2/wav_headMic/0232.wav,M04
4867,M04-Session2-headMic-0233,BAT,/content/downloads/Torgo/M04/Session2/wav_headMic/0233.wav,M04
4868,M04-Session2-headMic-0234,ATE,/content/downloads/Torgo/M04/Session2/wav_headMic/0234.wav,M04
4869,M04-Session2-headMic-0235,TROOP,/content/downloads/Torgo/M04/Session2/wav_headMic/0235.wav,M04
4870,M04-Session2-headMic-0236,THEIR HOUSE IS GREY AND WHITE,/content/downloads/Torgo/M04/Session2/wav_headMic/0236.wav,M04
4871,M04-Session2-headMic-0238,LOOP,/content/downloads/Torgo/M04/Session2/wav_headMic/0238.wav,M04
4872,M04-Session2-headMic-0239,JUNGLE,/content/downloads/Torgo/M04/Session2/wav_headMic/0239.wav,M04
4873,M04-Session2-headMic-0240,DEER,/content/downloads/Torgo/M04/Session2/wav_headMic/0240.wav,M04
4874,M04-Session2-headMic-0241,SHEAR,/content/downloads/Torgo/M04/Session2/wav_headMic/0241.wav,M04
4875,M04-Session2-headMic-0242,I LOOKED UP AND NOTICED TWO OLD MEN,/content/downloads/Torgo/M04/Session2/wav_headMic/0242.wav,M04
4876,M04-Session2-headMic-0243,FRUIT,/content/downloads/Torgo/M04/Session2/wav_headMic/0243.wav,M04
4877,M04-Session2-headMic-0244,FEAR,/content/downloads/Torgo/M04/Session2/wav_headMic/0244.wav,M04
4878,M04-Session2-headMic-0245,DROOP,/content/downloads/Torgo/M04/Session2/wav_headMic/0245.wav,M04
4879,M04-Session2-headMic-0246,NOTHING IS AS OFFENSIVE AS INNOCENCE,/content/downloads/Torgo/M04/Session2/wav_headMic/0246.wav,M04
4880,M04-Session2-headMic-0247,INNOCENCE,/content/downloads/Torgo/M04/Session2/wav_headMic/0247.wav,M04
4881,M04-Session2-headMic-0248,NOTHING IS AS OFFENSIVE AS INNOCENCE,/content/downloads/Torgo/M04/Session2/wav_headMic/0248.wav,M04
4882,M04-Session2-headMic-0249,SINGLE,/content/downloads/Torgo/M04/Session2/wav_headMic/0249.wav,M04
4883,M04-Session2-headMic-0250,FOUR,/content/downloads/Torgo/M04/Session2/wav_headMic/0250.wav,M04
4884,M04-Session2-headMic-0251,SELECT,/content/downloads/Torgo/M04/Session2/wav_headMic/0251.wav,M04
4885,M04-Session2-headMic-0252,DOT,/content/downloads/Torgo/M04/Session2/wav_headMic/0252.wav,M04
4886,M04-Session2-headMic-0253,THIS WAS EASY FOR US,/content/downloads/Torgo/M04/Session2/wav_headMic/0253.wav,M04
4887,M04-Session2-headMic-0254,MERE,/content/downloads/Torgo/M04/Session2/wav_headMic/0254.wav,M04
4888,M04-Session2-headMic-0255,YOU'RE USED TO BEING ON THE FIELD,/content/downloads/Torgo/M04/Session2/wav_headMic/0255.wav,M04
4889,M04-Session2-headMic-0256,COUPE,/content/downloads/Torgo/M04/Session2/wav_headMic/0256.wav,M04
4890,M04-Session2-headMic-0257,POT,/content/downloads/Torgo/M04/Session2/wav_headMic/0257.wav,M04
4891,M04-Session2-headMic-0260,SLEEP,/content/downloads/Torgo/M04/Session2/wav_headMic/0260.wav,M04
4892,M04-Session2-headMic-0261,TOOT,/content/downloads/Torgo/M04/Session2/wav_headMic/0261.wav,M04
4893,M04-Session2-headMic-0262,PAT,/content/downloads/Torgo/M04/Session2/wav_headMic/0262.wav,M04
4894,M04-Session2-headMic-0263,WRITE,/content/downloads/Torgo/M04/Session2/wav_headMic/0263.wav,M04
4895,M04-Session2-headMic-0264,THE HUMIDITY IS OVERWHELMING THERE,/content/downloads/Torgo/M04/Session2/wav_headMic/0264.wav,M04
4896,M04-Session2-headMic-0265,SHOOT,/content/downloads/Torgo/M04/Session2/wav_headMic/0265.wav,M04
4897,M04-Session2-headMic-0266,FATE,/content/downloads/Torgo/M04/Session2/wav_headMic/0266.wav,M04
4898,M04-Session2-headMic-0267,KNOW,/content/downloads/Torgo/M04/Session2/wav_headMic/0267.wav,M04
4899,M04-Session2-headMic-0268,CHARLIE,/content/downloads/Torgo/M04/Session2/wav_headMic/0268.wav,M04
4900,M04-Session2-headMic-0269,THIGH,/content/downloads/Torgo/M04/Session2/wav_headMic/0269.wav,M04
4901,M04-Session2-headMic-0270,TILE,/content/downloads/Torgo/M04/Session2/wav_headMic/0270.wav,M04
4902,M04-Session2-headMic-0271,TILE,/content/downloads/Torgo/M04/Session2/wav_headMic/0271.wav,M04
4903,M04-Session2-headMic-0272,YES,/content/downloads/Torgo/M04/Session2/wav_headMic/0272.wav,M04
4904,M04-Session2-headMic-0273,FORWARD,/content/downloads/Torgo/M04/Session2/wav_headMic/0273.wav,M04
4905,M04-Session2-headMic-0274,THE ISLANDS ARE SPARSELY POPULATED,/content/downloads/Torgo/M04/Session2/wav_headMic/0274.wav,M04
4906,M04-Session2-headMic-0275,JULIET,/content/downloads/Torgo/M04/Session2/wav_headMic/0275.wav,M04
4907,M04-Session2-headMic-0276,PAPA,/content/downloads/Torgo/M04/Session2/wav_headMic/0276.wav,M04
4908,M04-Session2-headMic-0277,BRAWN,/content/downloads/Torgo/M04/Session2/wav_headMic/0277.wav,M04
4909,M04-Session2-headMic-0278,BRAWN,/content/downloads/Torgo/M04/Session2/wav_headMic/0278.wav,M04
4910,M04-Session2-headMic-0279,LOYAL,/content/downloads/Torgo/M04/Session2/wav_headMic/0279.wav,M04
4911,M04-Session2-headMic-0280,HAT,/content/downloads/Torgo/M04/Session2/wav_headMic/0280.wav,M04
4912,M04-Session2-headMic-0281,ALUMINUM SILVERWARE CAN OFTEN BE FLIMSY,/content/downloads/Torgo/M04/Session2/wav_headMic/0281.wav,M04
4913,M04-Session2-headMic-0282,IT ALSO PROVIDES FOR FUNDS TO CLEAR SLUMS AND HELP COLLEGES BUILD DORMITORIES,/content/downloads/Torgo/M04/Session2/wav_headMic/0282.wav,M04
4914,M04-Session2-headMic-0283,IT WAS A GOOD WIN FOR US,/content/downloads/Torgo/M04/Session2/wav_headMic/0283.wav,M04
4915,M04-Session2-headMic-0284,KITTEN,/content/downloads/Torgo/M04/Session2/wav_headMic/0284.wav,M04
4916,M04-Session2-headMic-0285,I EXPECT WE'LL BOUNCE BACK THIS WEEK,/content/downloads/Torgo/M04/Session2/wav_headMic/0285.wav,M04
4917,M04-Session2-headMic-0286,SHE WORE WARM FLEECY WOOLEN OVERALLS,/content/downloads/Torgo/M04/Session2/wav_headMic/0286.wav,M04
4918,M04-Session2-headMic-0287,SPIT,/content/downloads/Torgo/M04/Session2/wav_headMic/0287.wav,M04
4919,M04-Session2-headMic-0288,THIS IS NOT A PROGRAM OF SOCIALIZED MEDICINE,/content/downloads/Torgo/M04/Session2/wav_headMic/0288.wav,M04
4920,M04-Session2-headMic-0289,PITTING,/content/downloads/Torgo/M04/Session2/wav_headMic/0289.wav,M04
4921,M04-Session2-headMic-0290,PITTING,/content/downloads/Torgo/M04/Session2/wav_headMic/0290.wav,M04
4922,M04-Session2-headMic-0291,NOTHING HAS BEEN DONE YET TO TAKE ADVANTAGE OF THE ENABLING LEGISLATION,/content/downloads/Torgo/M04/Session2/wav_headMic/0291.wav,M04
4923,M04-Session2-headMic-0293,FAT,/content/downloads/Torgo/M04/Session2/wav_headMic/0293.wav,M04
4924,M04-Session2-headMic-0294,PARK,/content/downloads/Torgo/M04/Session2/wav_headMic/0294.wav,M04
4925,M04-Session2-headMic-0295,THERE IS A TREEHOUSE UP ABOVE,/content/downloads/Torgo/M04/Session2/wav_headMic/0295.wav,M04
4926,M04-Session2-headMic-0296,VAT,/content/downloads/Torgo/M04/Session2/wav_headMic/0296.wav,M04
4927,M04-Session2-headMic-0297,BIT,/content/downloads/Torgo/M04/Session2/wav_headMic/0297.wav,M04
4928,M04-Session2-headMic-0298,BOTH INJURIES WERE TO THE SAME LEG,/content/downloads/Torgo/M04/Session2/wav_headMic/0298.wav,M04
4929,M05-Session1-arrayMic-0005,SWORE,/content/downloads/Torgo/M05/Session1/wav_arrayMic/0005.wav,M05
4930,M05-Session1-arrayMic-0006,TRAIN,/content/downloads/Torgo/M05/Session1/wav_arrayMic/0006.wav,M05
